4.859999999999999737e-02
2.230000000000000038e-02
4.009999999999999676e-02
6.790000000000000202e-02
5.870000000000000218e-02
5.920000000000000262e-02
1.940000000000000058e-02
8.089999999999999969e-02
3.200000000000000153e-03
3.169999999999999901e-02
